warehouseUnitId,issuanceId,projectLocationId,orgUid,unitOwner,countryJurisdictionOfOwner,inCountryJurisdictionOfOwner,serialNumberBlock,unitBlockStart,unitBlockEnd,unitCount,vintageYear,unitType,marketplace,marketplaceLink,marketplaceIdentifier,unitTags,unitStatus,unitStatusReason,unitRegistryLink,correspondingAdjustmentDeclaration,correspondingAdjustmentStatus,timeStaged,createdAt,updatedAt,labels,issuance
df1f55ec-d783-4165-96a0-dfdb9de26833,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678445-18678456,18678445,18678456,12,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721646,2024-01-08T16:56:56.032Z,2024-01-08T16:56:56.032Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
d601a599-3152-4e91-8291-3fe9f4fe961e,208c5f3d-953b-406d-ad16-f67aa3e8c9b1,96586a8d-f35d-4bd0-b00f-d1b62af9cb4c,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206630473-206630492,206630473,206630492,20,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/P3ZIMAKX8SO42TVWYM43V0WVQVVDTV/view.html,Unknown,Not Applicable,1704721646,2024-01-08T16:56:57.339Z,2024-01-08T16:56:57.339Z,[],"{'id': '208c5f3d-953b-406d-ad16-f67aa3e8c9b1', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '96586a8d-f35d-4bd0-b00f-d1b62af9cb4c', 'startDate': '2012-04-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'LRQA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:45.509Z', 'updatedAt': '2024-01-07T15:05:45.509Z'}"
10ae5603-213a-4227-8b94-379a2be75897,5e25a65c-3cef-410c-9c08-b8718c3aa32b,70ef06ed-e800-4b3d-ba94-b5933fdaca15,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,204678546-204678550,204678546,204678550,5,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/FKR43WT0H7Y09PIPKBNVGEA6QX28VA/view.html,Unknown,Not Applicable,1704721645,2024-01-08T16:57:00.426Z,2024-01-08T16:57:00.426Z,[],"{'id': '5e25a65c-3cef-410c-9c08-b8718c3aa32b', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '70ef06ed-e800-4b3d-ba94-b5933fdaca15', 'startDate': '2012-12-05T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-05T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:11.874Z', 'updatedAt': '2024-01-04T18:32:11.874Z'}"
7523fb11-8cd5-4547-bcb7-1ad52f5cfe86,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054776-9054815,9054776,9054815,40,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704721616,2024-01-08T16:56:59.655Z,2024-01-08T16:56:59.655Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
f94e515c-6b9d-4277-878c-2de38027e843,ee997edc-460a-472e-aaca-e9cc8d0ef1c5,40abec89-a7f0-48ae-8269-33d12d71ee31,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,194312173-194312207,194312173,194312207,35,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/WK5K7R5CXH4RQ1B2OVLGP1VGPFNW2V/view.html,Unknown,Not Applicable,1704721584,2024-01-08T16:56:57.588Z,2024-01-08T16:56:57.588Z,[],"{'id': 'ee997edc-460a-472e-aaca-e9cc8d0ef1c5', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '40abec89-a7f0-48ae-8269-33d12d71ee31', 'startDate': '2011-07-28T00:00:00.000Z', 'endDate': '2012-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-07-28T00:00:00.000Z', 'verificationBody': 'BVCH', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:36.044Z', 'updatedAt': '2024-01-07T15:05:36.044Z'}"
51be42a3-7882-43e6-a693-049850bbf4d8,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596777-211596778,211596777,211596778,2,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721569,2024-01-08T16:56:59.826Z,2024-01-08T16:56:59.826Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
0ba5fe1d-cb5e-4c31-b028-e271574f2e51,1625055f-39b4-4bbc-ad6f-947fe1d54c5e,64154ac9-53ef-4fcd-a2c5-6068ef580ab4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,218396461-218396463,218396461,218396463,3,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G3WO8B7ORRKL2GC0109MBN4AF65MCF/view.html,Unknown,Not Applicable,1704721554,2024-01-08T16:56:57.388Z,2024-01-08T16:56:57.388Z,[],"{'id': '1625055f-39b4-4bbc-ad6f-947fe1d54c5e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '64154ac9-53ef-4fcd-a2c5-6068ef580ab4', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-07-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'Earthood', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:02.473Z', 'updatedAt': '2024-01-04T18:32:02.473Z'}"
15166980-7dd2-4782-b0cf-39ddddc22a62,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202091-202107,202091,202107,17,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721554,2024-01-08T16:56:58.983Z,2024-01-08T16:56:58.983Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
4da8d1b8-1d43-42d1-97cb-b14015cc05f4,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054756-9054775,9054756,9054775,20,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704721554,2024-01-08T16:56:59.768Z,2024-01-08T16:56:59.768Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
6f841d2b-1f25-4536-b7a9-4fcf715edcc9,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206048245-206048248,206048245,206048248,4,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704721553,2024-01-08T16:56:55.040Z,2024-01-08T16:56:55.040Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
85256858-d68a-4a34-9770-cefac30f744f,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202084-202090,202084,202090,7,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721553,2024-01-08T16:56:56.612Z,2024-01-08T16:56:56.612Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
5a81ecf4-5fec-4d61-be8c-679059b3ffa3,3b31dc11-57a4-462d-b59e-00a4ee94f13b,5ede4971-c363-4fa2-a0d6-bc958cc72595,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,203426772-203426791,203426772,203426791,20,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/HGLLOEUONKY04SLAM4HWI4IBQ79Y10/view.html,Unknown,Not Applicable,1704721552,2024-01-08T16:56:55.082Z,2024-01-08T16:56:55.082Z,[],"{'id': '3b31dc11-57a4-462d-b59e-00a4ee94f13b', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '5ede4971-c363-4fa2-a0d6-bc958cc72595', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2013-10-29T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-08-01T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:47.969Z', 'updatedAt': '2024-01-07T15:05:47.969Z'}"
97dae6a1-da08-44f9-becd-b92e054840a2,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206048237-206048244,206048237,206048244,8,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704721552,2024-01-08T16:56:56.130Z,2024-01-08T16:56:56.130Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
ac4ac94b-d045-47d6-8cf3-b2a6f226045b,a4286d27-e701-441d-88f7-dae884085d2f,fb71941b-bb2f-49d2-9642-040c9bfd4d8e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Pakistan,Pakistan,Pakistan,4652334-4652344,4652334,4652344,11,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/2LNK3MQ7UMXN0ZFT4WV7YGILFSQ0S7/view.html,Unknown,Not Applicable,1704721552,2024-01-08T16:56:56.893Z,2024-01-08T16:56:56.893Z,[],"{'id': 'a4286d27-e701-441d-88f7-dae884085d2f', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'fb71941b-bb2f-49d2-9642-040c9bfd4d8e', 'startDate': '2012-08-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'DNV', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:49.817Z', 'updatedAt': '2024-01-07T15:05:49.817Z'}"
4d3ba1b8-d78f-487b-a030-305f17a9b868,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596762-211596776,211596762,211596776,15,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721551,2024-01-08T16:56:57.130Z,2024-01-08T16:56:57.130Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
c2e456b9-ebb9-498f-93d1-4469683c382c,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202054-202063,202054,202063,10,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721551,2024-01-08T16:56:57.708Z,2024-01-08T16:56:57.708Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
462c2417-c17a-44d6-8bc1-db84654c148e,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202064-202083,202064,202083,20,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721551,2024-01-08T16:56:58.228Z,2024-01-08T16:56:58.228Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
86fc4098-967f-4a94-8ded-609297fbdade,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596752-211596761,211596752,211596761,10,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721550,2024-01-08T16:56:58.261Z,2024-01-08T16:56:58.261Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
b85aa663-db3b-4e9c-9d3c-3ff0511e7c6a,e1421e0b-0b8c-4699-baa0-c63edaa548cd,424cf199-d695-4818-accb-fd8e55a51f7e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Chile,Chile,Chile,18678412-18678444,18678412,18678444,33,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/L9H0347KVT9F7MAMD49TAYUJLMFHEW/view.html,Unknown,Not Applicable,1704721550,2024-01-08T16:56:58.597Z,2024-01-08T16:56:58.597Z,[],"{'id': 'e1421e0b-0b8c-4699-baa0-c63edaa548cd', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '424cf199-d695-4818-accb-fd8e55a51f7e', 'startDate': '2012-07-30T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-07-30T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:46.266Z', 'updatedAt': '2024-01-07T15:05:46.266Z'}"
48d22737-58b1-4530-a11a-b2dccd10a65b,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596744-211596751,211596744,211596751,8,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721549,2024-01-08T16:56:57.926Z,2024-01-08T16:56:57.926Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
6b353999-90e4-4dcd-a1d5-638b68cfc723,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596738-211596743,211596738,211596743,6,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721549,2024-01-08T16:56:59.703Z,2024-01-08T16:56:59.703Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
ae870632-a9da-4fd3-83c4-044d043beab4,1625055f-39b4-4bbc-ad6f-947fe1d54c5e,64154ac9-53ef-4fcd-a2c5-6068ef580ab4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,218396456-218396460,218396456,218396460,5,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G3WO8B7ORRKL2GC0109MBN4AF65MCF/view.html,Unknown,Not Applicable,1704721549,2024-01-08T16:57:00.322Z,2024-01-08T16:57:00.322Z,[],"{'id': '1625055f-39b4-4bbc-ad6f-947fe1d54c5e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '64154ac9-53ef-4fcd-a2c5-6068ef580ab4', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-07-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'Earthood', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:02.473Z', 'updatedAt': '2024-01-04T18:32:02.473Z'}"
23f79d6c-cb80-41f3-a4f7-a53722a16f51,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,202048-202053,202048,202053,6,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721548,2024-01-08T16:56:55.965Z,2024-01-08T16:56:55.965Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
